"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","y"
-15.2070164278779,2.05423796028024,-2.66255657622113,-0.391557027049802,-17.7507025727424,-7.31266385028909,10.7317011057362,-6.51931553257466,16.2327596296992,-2.41842151721465,53.4331028005945,-1.71787898732962,19.7589335706431,13.3472160063756,37.7136301216668,0.451986472883009,-11.3041137168202,26.1017078475201,-11.1939875848212,-12.3416366770292,15.7112398652478,-5.58596347841818,16.5973851039487,-6.64468537006573,-1.64591008538139,14.1284809241402,8.79161705633608,1.72490661156519,-5.29006859189618,-16.2535691837809,0
-13.0913548441596,3.00351777433541,-0.683153679391024,-5.4810236932914,-12.7924535500191,-14.073918151287,10.7687556654023,-2.67938553965312,9.39707695919036,-2.89811446414411,15.7866516186465,-1.86816417910273,18.1801041029787,21.8867249091093,3.99255765902435,-7.95016890148069,-11.8758050222729,67.9462636300716,6.0177152906563,12.1070197525491,12.21289464888,-6.01248439779976,-0.424645582387507,-6.55154039847506,5.00696503452635,13.8601382161291,17.1967573403353,4.34691429609409,12.3505697900814,-0.150490308299812,0
-9.82493837186284,1.25910364113515,4.63841366500428,-4.36230503727066,-12.5018288039627,11.5043625162937,29.2448205368185,-10.2439279887224,13.3485589382083,-1.97294236948457,37.4124377263034,-3.40683300243992,19.5183507138734,17.4440421618098,-18.5267539754965,3.32422488685018,-13.8745065043779,11.2416437135234,6.04091851875515,5.98372155025853,-5.42734180518811,-5.3222048544508,13.4580886194541,-9.8467957614407,4.20120426931847,12.4632345340464,2.76495901190698,7.1172956413565,10.0443305651301,4.8325699823728,0
-11.9515910446146,0.649054069900023,-2.45994956405262,-5.75173154144234,-13.6250459793152,-4.61181592228526,14.8231068416905,-1.21330216604951,23.9753743416906,-3.20575434001536,32.9002382878745,-1.20282667343535,12.658899492369,3.78995288482739,-0.507345952913047,-6.70087584557869,-11.4942765731485,77.0960147735842,16.0198627538987,24.8276872129315,-4.08011288635865,-5.58873101888183,11.7077126490879,-3.08027660015094,3.45031884114413,15.3224546066005,-2.93925656183464,6.64178889662861,16.3127613158923,0.112697359257673,0
-12.9532574357101,1.41286792967365,8.79404707676169,-0.920380745999923,-15.5468727544042,-21.9765882756285,5.31102293703236,-5.0781529790478,-16.5870426534829,-2.26605289697111,11.025399423557,-0.964475257067262,-0.404751850742811,-0.99432607283992,14.1193539968475,-34.8927937152366,-9.44210358320306,52.156847999206,4.21712688426585,-10.0196454581409,1.49057619483585,-5.7256471142773,16.893143892275,-6.74171157073516,2.07957906860677,26.7650721059614,-1.15094212999366,3.10664329520456,-3.47416582971583,-1.88439655409016,0
-14.7103670138562,2.15596987211278,5.06418681333514,0.421260850184448,-12.0756553576378,2.68617184508344,16.8794462279092,-7.95383028636953,12.9162021297656,-3.53528424348223,23.8108866804663,-1.0524976397303,10.8063251046958,20.3746418548169,10.4709014033584,-7.48854699507266,-10.6604356347204,-0.00276107438685358,12.9636635215166,10.9638647304068,-4.27074557031564,-5.31531826705219,13.5564275255004,-6.65895510648108,3.50531440552269,9.06415859889649,12.9632945819768,4.63132176395634,-12.8741756104234,10.118731796163,0
-17.7852780802794,4.08345117299114,1.32202975927098,-0.568242136987059,-11.9737657239246,-18.5456518441003,7.36280292918395,3.73629661194408,-12.6817797705924,-3.8265459056611,-2.60377477232884,-1.29854084977707,24.5616039013379,12.3200857335038,-7.59674625891699,-6.73945870440209,-10.7323018575928,18.0184108951019,-2.44367031766441,9.32465676832452,-13.3532274538907,-5.69881194578909,6.01224658963052,-5.82676006500196,6.79553629720078,11.578400890166,-6.22842640717692,3.5454655518365,-2.9093882075259,2.96325586441631,0
-19.2617681975174,2.5226364086171,0.52832647752901,2.41058339080425,-7.50813278744627,-10.484831005259,4.2792266300085,-14.9638154045043,-1.11103422525382,-1.94970064965374,-23.0230861924924,-0.726972347758357,8.691656646895,5.72220024392576,2.68472900113426,-13.3471833430954,-12.2758882435349,59.6845213272503,-7.97402261151917,-10.8817099700945,11.1882123930247,-6.16035185216861,9.00544484945377,-7.86524469125935,-0.713255259761951,21.4897974944091,6.59703733097128,7.2055838592545,-2.30250906410254,-7.11436016435358,0
-13.4356240342959,0.887085459950697,13.8054120051925,1.67287835189743,-16.5951596393704,-0.000999871240884076,8.02798171968771,3.03498131703481,-8.908356114069,-3.0635536788365,79.5671970755537,-1.19713578799477,18.7528749873541,8.83926870897486,-13.4881078844051,-17.9076196166892,-14.8128547252101,-6.71000983600883,6.23879502580793,35.5204407930122,14.5175346092111,-5.47792265681647,16.6447003870764,-4.48476081117594,13.5219908057211,27.3004338685809,1.73723117504586,5.30823615975227,-0.839687842367404,-1.52590719979418,0
-10.2621207483536,2.15419775932508,-7.5816697138658,1.48595239911807,-14.7067324170868,2.18855690122943,16.522001552558,-4.41205271925253,-8.08480138759091,-2.22389550654741,-31.4207632227776,-2.74022008733691,22.8414645615386,26.5260557854976,-7.86657459798651,-14.2909713379449,-13.7021483978134,-13.7617390092371,-2.39857584265441,34.6392661655059,-5.31396686600026,-5.30108267238976,2.49444456491743,-4.2469036127838,7.56638402092625,28.9193545958219,6.74170625842291,2.27636816069153,10.1626287469139,8.2465174556124,0
-16.056560070706,-0.00162420390352525,2.23533469882753,-0.428083036003681,-16.9723497950388,-7.45850210677226,7.56948295561201,5.26205647128029,14.0334598099436,-2.61853308329687,7.2195349673525,-1.40121436857393,7.52249254364838,18.2980806601567,-17.1162399933452,1.53420052985915,-11.8510004637009,33.9008881781971,-6.47310233915555,13.3198418066289,3.27143707212204,-5.70950748176759,5.15447201499816,-1.61184153602242,3.07369851701526,16.2311720281606,4.75074599136201,1.96289656291835,2.24113332340424,-5.31422916765624,1
-10.1039061824022,1.97313116562598,-0.0905829427946286,-3.56484906273497,-10.4486281794399,9.50521578507728,14.5799835342878,-10.9827990354892,14.4613595698429,-4.09624603088148,-12.4464610939217,0.143226176930523,17.9402829392312,6.93569781874731,20.7497198732816,-13.9257454277389,-13.0633460542167,37.9545275446673,22.7804494448232,18.1248714475415,3.73927742969003,-5.72148141934979,9.4931980256129,-4.60455131358613,1.99090808554212,20.2257225864423,6.27554867452248,4.2130032358471,21.4934621234832,-5.92027196024166,1
-7.70268714459963,2.55162362383379,1.76023803010458,-1.49198242599229,-17.2039432711199,5.40212732143558,10.0945440458338,-0.166142063706708,4.23686225588787,-2.6519666695907,11.7443849947724,-0.925532267817613,12.051935328849,2.28177977664156,-9.36258260502768,-8.46662104046096,-12.6740203375073,-15.5428004745533,-4.02115333255949,29.2340728875055,-0.187960001052216,-4.95317307572614,24.1386925749597,-7.33817186032988,3.18923372032753,14.7241424057728,-9.08500203962603,4.67522345445113,-2.4729685530636,-0.0718454890353712,0
-16.6972555641816,0.967935132768248,2.22950386665929,2.70272419325678,-18.6088775356666,-6.62595245937136,4.08183807873998,-2.8812834150012,-0.229130955625537,-1.94843940293274,29.0707574801124,0.619029790215458,12.998689179426,20.3792279240169,13.8789382051824,-20.4602464314267,-13.5587580975866,35.1905736280898,0.282855199783754,36.0481344526051,-8.06934788192271,-5.40760793502425,26.5428648266345,-4.53869826095229,2.8126667952494,28.5681873640319,-2.33967862229459,7.17521437855984,10.0241140167254,-1.10360603188223,0
-14.7426107355456,0.943507523749057,-1.54675000690877,0.621944340479558,-11.6546370430915,-10.8561870273438,20.7589780260977,12.6492899259057,-28.4129109576507,-3.02307162917421,0.749132893373082,-1.26540719170011,17.2490718557833,9.59412815487351,7.12843876443021,-12.4213873239886,-10.97875008572,36.675371083037,8.63857534638652,7.5701601115696,9.69184206741868,-4.93856405911888,-1.55938607549066,-7.41642543391339,2.41133148906562,20.4116123519888,6.24211525390994,-0.107355509566487,18.0228714418881,1.18351652507203,0
-17.8265543594323,2.16142409185785,-4.14227806696057,1.02451838167441,-11.3169048721823,-1.08955649610239,15.5662765760634,-2.1233878373021,-2.27290055410862,-4.54976378378822,-11.7703114768902,-0.643816187416586,20.9218707313456,3.31713473360712,1.32343842136574,-2.60622309101138,-13.7621501496962,55.4252694669634,-9.92209230115172,22.3610553407614,3.01720385487751,-5.24037028705461,9.10515276513981,-6.48595279431837,5.32970998283218,14.4394082160337,18.0763431720961,2.98163018635562,13.0913488975248,-4.96132480136491,1
-17.2060514183288,1.98925946412014,2.92295965224582,-2.14576667429766,-15.5178727477805,-12.4755235469501,13.661213179887,0.17283294163758,-0.0546267902636837,-2.29676279696147,-5.307604974364,0.53688931448029,19.8315058900992,5.50417924000803,-14.6345307273552,-7.45343737547221,-13.3867600459392,14.9337232439087,-9.98285607656142,3.85622179843278,-0.869649289533791,-5.78020890775892,-9.27364260070956,-6.85121984357292,-6.50058273081674,31.5781703098609,3.68163772404266,4.93642201641699,-21.3344075983697,1.57587747915681,0
-12.0787644877535,1.91874140689087,-3.91110242644763,-1.48547310655171,-8.43503288534069,-6.53800385323161,10.5895883481664,0.666516998407938,-3.97417556051087,-3.40186051569683,-4.44179200054289,-0.562648318056263,14.9474430488542,22.0630583949995,9.86663174989818,-16.6241504679593,-11.4733587790176,6.05294821311178,6.0242988620146,29.9470085560809,-4.7733950013719,-6.01814745168248,24.2340651955783,-7.1376508962731,8.3966311334554,20.8886600706889,7.34739585198043,3.46609273501614,0.93270064335757,-1.70703984604234,0
-18.8835283030092,-0.653548750881463,0.308915197969211,-0.937166535035794,-9.04849187225817,-8.00509886227145,7.30441692952919,-9.28703155612372,0.0333712778918525,-2.56500826571242,31.3199745517804,0.654826424897849,9.14038159522117,16.5155076520319,-24.9556905475735,-19.6956964548519,-11.1078237771217,11.7667299998424,-7.39024553854284,20.1676399530115,8.12482095935411,-5.50154850395704,7.10164025394021,-3.27897723869921,7.35551114832931,21.9629941624874,-6.1872389376891,5.44523459325768,-15.0302222996081,1.29348037647253,0
-10.7473764992101,2.1092702975408,-6.85420372335501,-0.378664120709522,-11.4987354759796,-19.3790219152377,24.805441124702,-2.20029482496461,2.75999881486105,-3.09459626331603,4.19523836585884,-1.43593869111811,23.4909202168004,14.7467439655244,-20.5807409908786,-1.69263709486639,-10.1384405154037,40.1306591135906,4.90319935723,-5.95592012918617,-0.569211962865682,-5.32268311815928,4.2745258445996,-8.14396531256346,0.0486344930487523,32.0602435131293,7.60503635938882,4.96459670280304,-1.37501661119374,-6.43924595486648,0
-10.3579141546458,2.41814187384528,-1.35013010644399,-3.6694990632029,-13.6364162386428,-0.256118744673717,17.6075905314519,2.19272057455007,-4.0455966686217,-1.67662261109906,35.1786195009038,-2.20849376807751,10.5031959145037,1.01501575423392,25.787833930883,-11.5280016400951,-13.7345929139378,-33.9035167834648,-0.457414329079375,13.543124190313,-7.52437346531599,-5.73936056098049,6.79304949208543,-6.46657953425097,4.55628143754881,16.1071410872376,3.36474671446313,3.6428145642936,6.65801796789051,3.44111147697864,0
-13.0318728762959,2.30008545757378,-8.8659168584916,-2.77605336697828,-14.4906458798473,-8.60460537310994,10.4309694435731,-4.99839801374613,23.653733232386,-3.64649974822597,23.4473231652968,-0.835377827399683,26.4055850549378,19.9555466329805,-38.2316608601923,-13.5807561096238,-10.4282982078172,32.9391981969983,-10.4983869502705,1.09386957960739,1.50110269789945,-5.4842221843314,5.03582225784337,-5.90221215198047,1.28698646499827,15.7899786137832,-1.78520423177858,4.27999650903679,13.0011970976158,-6.02789825008656,0
-12.1341666432032,1.42689847425218,4.26345339777598,-1.00586905616465,-10.0510767616348,3.48683240882626,14.9518155700372,3.31255894141511,33.8138785498392,-2.61711105566522,13.8466369539096,0.166921202375394,6.50481206653168,15.2895642759872,-33.2723302903646,-8.75397744373184,-12.0945607689088,25.9782121579823,-2.0030897354685,2.69826390743003,11.0840783092501,-5.67584585993829,7.92225656813552,-3.52785082129068,6.13352667373392,32.2733137912239,-1.24257391975276,8.199382073688,12.5326447080894,-15.9389293135217,0
-6.73199608176623,2.3149965267618,0.727354680872101,-2.61886376566193,-14.0336872377397,-16.6466599399919,20.0493857279197,-10.6280474911154,18.0714105745274,-2.95259135390283,10.2180871098961,1.10798911546338,16.6064171874058,4.13341460368987,9.24715637704318,3.74420974148846,-11.9180258481385,-4.26205120275683,-0.703378472177724,-1.57202104128855,3.79329680810103,-5.76589744700341,10.9970560649583,-9.13851155709872,-1.52729620486084,24.2959076833752,1.1125115857012,4.62583225418375,12.7310865202576,-6.06114612474018,0
-12.119045233475,2.45273533175231,5.80952376005184,-0.437672677795338,-19.7361659813767,-13.2148792909468,14.4625689482882,-9.16693409310083,6.95836006579973,-2.11464640071601,-4.27399521140841,0.26767267288148,16.4807652312197,1.31292644243414,1.65226225935181,-7.98241947349852,-12.1873044542014,37.3499340815588,-9.3632503815446,42.3768723749338,-10.944652714747,-5.77197466378735,18.4354238817719,-7.92512734342147,6.69864260129465,14.4148524315963,9.1540002394735,2.86260340305254,-3.07387938309399,-9.42146065244621,0
-11.0372869871338,1.38695909596595,-0.54119839575828,-0.398338823300763,-12.416687715794,-5.4983642406762,13.2132400835334,1.34812357975429,20.4564448159475,-4.67457823025152,70.9948411108491,1.13056463138307,25.585354683947,25.8306756507907,-26.2537299487771,-20.5258195608828,-13.0584267672224,46.9634848276851,-11.3154446281569,14.3696848621651,-12.6463052910188,-5.72255057399082,13.7837431715739,-6.50149525115343,2.1875484641783,29.0598388426509,18.1957966843831,2.19540437282469,-14.7770323255229,9.12364457537481,1
-5.34136164053087,1.73260170373173,1.53580528108264,-0.519291658771904,-8.05184953805649,-7.55845498545862,18.8444893528609,0.282398962538833,11.7558165834111,-2.79080481205914,-19.7789408230085,1.13357282200829,7.97207747520514,-0.624704031215531,-27.2170927002128,-27.3892291409846,-12.6721723593134,53.7199955785389,2.92271599862504,11.5800445403928,-18.0899573891796,-5.45130667868287,19.5965939455262,-5.83812864664484,6.26168724740423,24.5820426540383,7.29982729172243,5.53365790981118,-16.2907360654896,11.9362265726365,0
-23.087843325734,3.20959927287748,3.7583882636601,0.0207535269468868,-19.7291144141906,-19.4013419585176,13.3325507426185,-12.793536654464,-6.75557789506375,-4.37451455804951,47.6391630907246,-0.750355020154824,6.39724867178286,14.4822518151796,-12.0109427810347,-31.4492287619529,-11.3375748747569,12.9211038792666,-7.9967550177936,25.6141606032983,8.83971526309739,-5.14383540929098,-0.499253858340362,-5.69696665094339,4.46958353869879,24.5143416657785,-1.44419014268712,5.59643901725183,-8.33311063139134,8.55958766846297,0
-16.346654761434,3.81866591709173,-0.261150907134543,-1.59557897397053,-12.4830125154882,-7.1526008264466,16.8104853666528,-6.10440316994478,-0.261642573615781,-4.90723631980034,39.6019771613757,-2.18245250814214,9.15668587753817,15.94130267161,-17.6043825672337,-12.9926008089667,-12.1195424028039,-29.2335535119113,-6.26788730962395,16.5461222642275,-3.1042712410591,-5.42390489821493,-3.57427962040395,-4.59368895850778,3.61668880587317,13.2652443125595,7.37426908743369,1.54815649061614,-16.6530908906045,-1.44969853788915,1
-8.81876937325225,2.77923570436025,1.94952508820626,-0.299277078744092,-15.2337933166202,-13.6011501265725,25.9592070054683,-6.93034478003028,5.31225629469551,-2.24720355425968,11.5094877264877,-1.95916532025745,24.6713009844291,23.8693487030588,4.37817052803895,-13.3810247092928,-12.4763593986347,56.5357136856692,16.6748834315145,15.8279732387969,-3.26612326629507,-5.0898522235659,-1.99853671465668,-3.28814783637209,2.48772109227095,16.0982877269699,-1.52463282712621,2.34856988392613,11.5961487293555,3.75281944778844,0
-14.5542296765186,2.05800005193428,0.825904694073755,-3.44269418940595,-11.0341244209042,3.72801841006576,15.8745141942607,-10.2390058609677,25.9607747755905,-3.71515884875891,19.7857437468568,-0.868012825480486,20.3948056406695,12.0072472309999,-25.9628724618452,-18.1725898843605,-12.8274486596961,-10.2411989612204,-9.49330962857468,-13.3489360253357,-1.55333995865449,-5.53656913678906,1.86409545357787,-8.14115832295288,10.8787972748421,21.9069767508389,5.50834217198381,3.38139961504561,12.1433886828301,-8.26380471009169,1
-18.6876579276336,1.14813230524908,-3.78254022275942,-2.67672946655942,-11.279576713212,-23.2984880477266,8.37078596673684,-2.58607152734805,-12.2104248383626,-1.92845405210499,63.4183480702178,2.44563589311094,6.2006416202398,29.3916931245776,14.4562947851001,-12.8060479390711,-13.4385167220332,22.5701591766825,-8.78826633225867,9.30342145729703,0.601806216668476,-5.03282828143926,5.67154542898954,-5.97425634606061,-4.9563825290307,10.1364492859621,-2.92912416800808,5.59227499545419,-2.87494068077632,-11.2571160793913,1
-8.94239390574752,2.09886229129243,-0.174158022718214,-1.49055899108769,-11.9184835872575,-14.5172273682228,6.75482499804363,-12.8460738620212,29.3585098637377,-4.38200045726859,23.6733618669529,-1.23904370066792,26.8546886204413,7.41132991876467,2.15846739510852,-17.5560611390765,-9.45832086976481,42.1790470039585,-5.12922192532334,32.239043837507,2.51948688291797,-4.74235875380344,17.1091731428951,-4.46420872245658,4.99392325791754,23.1693298001272,9.93645467581925,2.03349951725387,-9.84438821826156,-7.90861707969867,0
-13.9894290627779,4.75421288667661,-2.01374657104634,-2.01705648999509,-8.05077357917504,-24.7406136038136,21.0725105016946,3.89477038085438,20.0998605477481,-2.15980687411917,12.0477726430652,-3.30667574601144,28.1798594039109,8.62956066183299,7.39627432169331,-17.8325893670301,-12.8435632459004,76.8063446805962,-2.52400785458581,9.77844031329596,2.61731796205687,-5.51090892235681,-0.0610021976054451,-0.487151910506334,5.82526708770504,30.3710430508128,2.97307896539278,2.55227996637677,9.4186743792279,9.11966347029364,1
-12.2737424059071,1.13300339984547,6.22086318747288,1.98041066746354,-15.2802076529578,-2.5787706244467,10.5435368011366,0.137895906464433,-12.8794062006174,-2.84102909152371,20.265438720616,-0.691468393392712,18.5145531781747,14.813516944249,-15.3901398301534,-13.3352283913919,-13.2250808522934,2.35796504315207,-6.70983662234879,-5.54805777586084,4.89389169325997,-5.61321048640348,13.2825945016902,-7.14349179411779,5.1342277264139,23.5653139909293,-10.903700520569,5.59840765866959,1.36733262981331,-1.20973589647044,0
-15.0600124269919,3.88047808073616,-2.90289915919225,0.232821756311795,-10.9532425444942,-11.1538400357874,26.4495121571015,0.857595266246754,8.38668689418011,-2.55013830462927,12.2766599717895,0.0182730119182243,-0.810079516363659,1.44536615318654,-18.7107688379563,-4.40213729755765,-14.8443735128122,74.1985222968976,-5.69518827149031,-10.47414460737,2.05667526751048,-5.28904731688355,14.16412039832,-4.93780308451945,14.2033198649241,16.5836680453837,1.80697986628876,6.14051096712211,19.9744508297792,-8.52245763475714,0
-18.5856465363232,0.102302150004185,-1.98055858253784,-1.96853002735967,-14.5502515770911,-14.6904959081931,9.86178310134904,-1.13689612409607,4.67800284674012,-3.72009415119064,37.9788908411812,-0.744420710370908,24.5284986280301,17.1251164488245,-11.2402253002656,-12.6064043966704,-14.1660924573365,19.4172740304919,-2.30262082127021,18.3444949653495,0.488774916898746,-5.65555495248528,-0.116877938160405,-5.4035331247314,7.30096830458154,8.46711026755251,-3.40441984758522,8.86385119151476,1.55154271161611,9.08869887263045,0
-15.2198621834538,1.58679898815158,-8.25787609397451,0.996758111768762,-10.1531618696026,-12.1736676533399,1.48163749098081,-4.85051423310552,24.2485643769102,-2.0088619049842,37.9170987514958,0.992235254096027,27.5610120675995,9.27314412298146,-2.2745050071248,-2.99961154343148,-13.6894930347269,49.0187513912023,9.93902617293118,29.108533359563,10.4660773974982,-5.36434548133528,16.9528393298327,-3.09628233493947,3.42845140102003,19.0569557756838,7.78081673796202,6.78255074588523,5.69063249727526,-3.64240443784897,0
-15.8369670143402,0.344887736392331,-0.863585310015745,-3.60451448094325,-9.88148436649306,-17.2574337539825,14.5252298428153,5.6330529976606,6.62993882062087,-2.71593494594814,33.0012851963279,-0.476009419682171,22.4411690431845,16.1533995497733,-8.17413857481541,-9.65493172269183,-12.1506150716679,5.27449094162354,8.61008378115377,6.23854631979774,-1.72954354687517,-5.34146243070602,-6.60582002943359,-8.81396075226494,4.03743016068392,15.2383422656185,-0.2291041123699,2.61334891120701,0.696079422882547,7.861168530759,0
-12.4567659802187,2.30550925123994,3.61918385513261,0.835922604653103,-15.7007350258549,8.17186354169169,23.2925362413233,-7.79669896527675,6.71361786954905,-2.1342000271333,5.87054910543141,1.35153214190998,8.06007299197012,-1.07750481709095,-6.34655348257459,-0.631891911724923,-11.9615593348086,21.8016646121027,3.16784329669916,10.1250245896223,-0.227633554260565,-5.1233947890756,12.1984263689143,-2.18955841720338,0.18557445139967,17.2417789377143,12.5185827734557,3.78753853833059,2.29703283062456,-10.6601378070438,0
-15.039756352027,1.31333039747761,-2.88296605631734,0.228539727580915,-9.65957250566724,-6.17694773027106,22.4627921973865,-5.87445293961822,5.12206798740012,-3.91852048616162,27.2455693358666,-1.33236416722982,3.1389827525026,11.3621386015348,24.8093501152426,-8.14226229297157,-12.5438269035063,73.6682067920674,2.42237350771124,-20.9099012961558,-11.0466582520003,-5.14234253179727,16.3835244211217,-5.17838269305284,2.99383196278978,20.5004064009626,15.4919986351481,-0.854614854845404,11.242194046033,7.97528641514963,0
-18.8436092469649,4.02621819770188,-0.360033797644989,-4.79668072748953,-7.41597837352637,-4.62128487029709,19.097316493512,-0.395232911555391,24.9588452037246,-2.36688508446491,29.358255694839,-1.20010462512418,28.4413724723153,9.30544381046009,1.05242664356983,-17.7005998724703,-9.03559506771141,21.5017219715556,-5.28318933278012,6.71381897870214,-4.74837643820993,-5.91844315796643,2.80093630443291,-6.96089201990912,-1.70725269472373,17.1025731887179,-4.88469916786555,4.28178243428886,11.9410903150792,-11.9486664775108,0
-10.3963250329198,4.69474901808283,-0.0059912388075839,-3.41090556564384,-12.2200878222493,-18.8059142394238,17.4653912435866,2.99439901160483,22.4808060140087,-2.25690375362939,1.10450337239173,-0.765149920173986,8.3374727762955,11.2002322237899,4.9027582067002,-26.1780623668148,-13.2581508650623,7.7589950177793,-0.277649790707889,20.6266733651828,-9.65702273476191,-5.41477333752227,21.3379380339285,-2.48920767858743,7.09043858909881,26.031609978264,-6.43564865667129,-0.550424204579882,15.1126086558607,-10.8664200944117,0
